identifier,name,thumbnail,description,mimetype,url,media,agegroup,domain,curriculargoal,competencies,language,category,sourceorg,audience,keywords,status,learningoutcomes,createdon,lastupdatedon
do_3130139845068718081210,प्रस्तावना स्थानिक किंमत म्हणजे काय,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139845068718081210/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/zp08p5dtqAs?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/zp08p5dtqAs?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_31290035992906956811061,9. स्थानिक किंमत म्हणजे काय,https://obj.diksha.gov.in/ntp-content-production/content/do_31290035992906956811061/artifact/capture_1574751007877.thumb.jpg,,application/vnd.ekstep.ecml-archive,https://obj.diksha.gov.in/ntp-content-production/content/do_31290035992906956811061/artifact/1679230134327_do_31290035992906956811061.zip,"[{""mimetype"":"""",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/ecml/do_31290035992906956811061-latest""}]",6-8,,,,Marathi,Activity,Balbharati,{Teacher},{Mathematical},Live,,NOW(),
do_31290042590796185611109,13. बेरीज पुढे मोजून,https://obj.diksha.gov.in/ntp-content-production/content/do_31290042590796185611109/artifact/capture_1574759063187.thumb.jpg,,application/vnd.ekstep.ecml-archive,https://obj.diksha.gov.in/ntp-content-production/content/do_31290042590796185611109/artifact/1679592342710_do_31290042590796185611109.zip,"[{""mimetype"":"""",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/ecml/do_31290042590796185611109-latest""}]",6-8,,,,Marathi,Activity,Balbharati,{Teacher},{Mathematical},Live,,NOW(),
do_3130139851037736961129,वजाबाकी मागे मोजून,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139851037736961129/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/LvGrzklSoPA?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/LvGrzklSoPA?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3130139850477322241149,प्रस्तावना गोष्टीतील बेरीज१,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139850477322241149/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/g3zrpm93DiI?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/g3zrpm93DiI?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3129004231068958721495,38. गोष्टीतील गणित,https://obj.diksha.gov.in/ntp-content-production/content/do_3129004231068958721495/artifact/capture_1574758878817.thumb.jpg,,application/vnd.ekstep.ecml-archive,https://obj.diksha.gov.in/ntp-content-production/content/do_3129004231068958721495/artifact/1679592307701_do_3129004231068958721495.zip,"[{""mimetype"":"""",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/ecml/do_3129004231068958721495-latest""}]",6-8,,,,Marathi,Activity,Balbharati,{Teacher},{Mathematical},Live,,NOW(),
do_3129004271031009281570,29. वजाबाकीसाठी दशक सुटा करु,https://obj.diksha.gov.in/ntp-content-production/content/do_3129004271031009281570/artifact/capture_1574759237203.thumb.jpg,,application/vnd.ekstep.ecml-archive,https://obj.diksha.gov.in/ntp-content-production/content/do_3129004271031009281570/artifact/1679232063990_do_3129004271031009281570.zip,"[{""mimetype"":"""",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/ecml/do_3129004271031009281570-latest""}]",6-8,,,,Marathi,Activity,Balbharati,{Teacher},{Mathematical},Live,,NOW(),
do_3130139845953372161187,प्रस्तावना टप्प्याने संख्या मोजुया,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139845953372161187/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/Fns1fo_Kgjc?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/Fns1fo_Kgjc?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3130139841157693441146,कडा व कोपरे मोजा,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139841157693441146/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/u9m1qXB8D4o?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/u9m1qXB8D4o?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3130139915340267521195,प्रस्तावना,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139915340267521195/artifact/logo.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/gobBBgPSu2A?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/gobBBgPSu2A?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_31290041754929561611097,32. वजन करूया,https://obj.diksha.gov.in/ntp-content-production/content/do_31290041754929561611097/artifact/capture_1574758067350.thumb.jpg,,application/vnd.ekstep.ecml-archive,https://obj.diksha.gov.in/ntp-content-production/content/do_31290041754929561611097/artifact/1679592291726_do_31290041754929561611097.zip,"[{""mimetype"":"""",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/ecml/do_31290041754929561611097-latest""}]",6-8,,,,Marathi,Activity,Balbharati,{Teacher},{Mathematical},Live,,NOW(),
do_31290041842123571211098,33. धारकता मोजूया,https://obj.diksha.gov.in/ntp-content-production/content/do_31290041842123571211098/artifact/capture_1574758204703.thumb.jpg,,application/vnd.ekstep.ecml-archive,https://obj.diksha.gov.in/ntp-content-production/content/do_31290041842123571211098/artifact/1679592242584_do_31290041842123571211098.zip,"[{""mimetype"":"""",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/ecml/do_31290041842123571211098-latest""}]",6-8,,,,Marathi,Activity,Balbharati,{Teacher},{Mathematical},Live,,NOW(),
do_3130139904311132161191,एक अंकी संख्यांची हातच्याची बेरीज,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139904311132161191/artifact/logo.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/KbStQFaz1Og?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/KbStQFaz1Og?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3130139841800355841184,प्रस्तावना चला ओळखूया भौमितिक आकृत्या,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139841800355841184/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/gXPOVTMzft4?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/gXPOVTMzft4?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3130139856831037441242,लहान मोठेपणा दाखवणाऱ्या चिन्हांची ओळख,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139856831037441242/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/ZYfAxqDnWow?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/ZYfAxqDnWow?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_31290042093108428811101,35. आकृतिबंध,https://obj.diksha.gov.in/ntp-content-production/content/do_31290042093108428811101/artifact/capture_1574758525425.thumb.jpg,,application/vnd.ekstep.ecml-archive,https://obj.diksha.gov.in/ntp-content-production/content/do_31290042093108428811101/artifact/1679592282976_do_31290042093108428811101.zip,"[{""mimetype"":"""",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/ecml/do_31290042093108428811101-latest""}]",6-8,,,,Marathi,Activity,Balbharati,{Teacher},{Mathematical},Live,,NOW(),
do_3130139947091394561203,संख्यांचा चढता क्रम,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139947091394561203/artifact/logo.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/9ch8bDB3Tk4?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/9ch8bDB3Tk4?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3130139904212254721192,वर्गीकरण,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139904212254721192/artifact/logo.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/Ew4-6cnrPJQ?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/Ew4-6cnrPJQ?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3130139849371975681222,पुढे मोजून बेरीज कर,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139849371975681222/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/ByO1bPtEsmM?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/ByO1bPtEsmM?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3130139849671065601189,प्रस्तावना बेरीज बिनहातच्याची,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139849671065601189/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/V8wJhR8KMOk?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/V8wJhR8KMOk?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3130139947225169921193,दोन अंकी संख्यांची बिनाहातच्याची बेरीज,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139947225169921193/artifact/logo.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/i0FRVgG5ifY?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/i0FRVgG5ifY?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3130139920879452161154,"नाणी, नोटा",https://obj.diksha.gov.in/ntp-content-production/content/do_3130139920879452161154/artifact/logo.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/hhEKGd1-3yM?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/hhEKGd1-3yM?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3130139844243947521186,प्रस्तावना गट मोजणी,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139844243947521186/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/GCwrK5XCuEs?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/GCwrK5XCuEs?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3129004194688122881491,34. माहितीचे व्यवस्थापन,https://obj.diksha.gov.in/ntp-content-production/content/do_3129004194688122881491/artifact/capture_1574758287312.thumb.jpg,,application/vnd.ekstep.ecml-archive,https://obj.diksha.gov.in/ntp-content-production/content/do_3129004194688122881491/artifact/1679592282118_do_3129004194688122881491.zip,"[{""mimetype"":"""",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/ecml/do_3129004194688122881491-latest""}]",6-8,,,,Marathi,Activity,Balbharati,{Teacher},{Mathematical},Live,,NOW(),
do_3130139849117122561188,प्रस्तावना,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139849117122561188/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/iixRbJGain0?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/iixRbJGain0?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3130139855795896321152,शाब्दिक उदाहरणे,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139855795896321152/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/bdH_IVX7FBc?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/bdH_IVX7FBc?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3130139845629624321215,सरावासाठी काही उदाहरणे,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139845629624321215/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/82YqQl-CYuw?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/82YqQl-CYuw?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_31373478164725760017480,अक्षर अ,https://obj.diksha.gov.in/ntp-content-production/content/do_31373478164725760017480/artifact/do_31383901054337024011800_1689332342008_flash-cards-icon.thumb.jpg,,application/pdf,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373478164725760017480/akssr-a.pdf,"[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373478164725760017480/akssr-a.pdf""}]",3-6,,,,Hindi,Cards,NCERT,{Teacher},"{अ,अक्षर , नाम}",Live,,NOW(),
do_31373478550228992017481,अक्षर आ,https://obj.diksha.gov.in/ntp-content-production/content/do_31373478550228992017481/artifact/do_31383901195135385611639_1689332513786_flash-cards-icon.thumb.jpg,,application/pdf,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373478550228992017481/akssr-aa.pdf,"[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373478550228992017481/akssr-aa.pdf""}]",3-6,,,,Hindi,Cards,NCERT,{Teacher},"{अक्षर ,आ, कार्ड}",Live,,NOW(),
do_31373478901098905617483,अक्षर इ,https://obj.diksha.gov.in/ntp-content-production/content/do_31373478901098905617483/artifact/do_31383901314719744011801_1689332659807_flash-cards-icon.thumb.jpg,,application/pdf,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373478901098905617483/akssr-i.pdf,"[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373478901098905617483/akssr-i.pdf""}]",3-6,,,,Hindi,Cards,NCERT,{Teacher},"{इ,संबधित, धवनि}",Live,,NOW(),
do_31373479143867187217484,अक्षर ई,https://obj.diksha.gov.in/ntp-content-production/content/do_31373479143867187217484/artifact/do_31383901440999424011640_1689332813888_flash-cards-icon.thumb.jpg,,application/pdf,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373479143867187217484/akssr-ii.pdf,"[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373479143867187217484/akssr-ii.pdf""}]",3-6,,,,Hindi,Cards,NCERT,{Teacher},"{ई , चित्रों,बच्चे}",Live,,NOW(),
do_31373479468553011217487,अक्षर उ,https://obj.diksha.gov.in/ntp-content-production/content/do_31373479468553011217487/artifact/do_3138410976650362881196_1689587118061_flashcard-thumbnail.thumb.png,,application/pdf,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373479468553011217487/akssr-u.pdf,"[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373479468553011217487/akssr-u.pdf""}]",3-6,,,,Hindi,Cards,NCERT,{Teacher},"{उ , शब्द, अक्षर}",Live,,NOW(),
